Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPX,SPX,SPX,SPX,SPX,SPX
Date,,,,,,
2000-02-28,1.8737499713897705,1.8737499713897705,2.498339891433716,1.7488399744033813,1.7488399744033813,2642
2000-03-06,2.248500108718872,2.248500108718872,4.372089862823486,2.248500108718872,2.498339891433716,640
2000-03-13,1.998669981956482,1.998669981956482,1.998669981956482,1.8737499713897705,1.998669981956482,4059
2000-03-20,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,400
2000-03-27,2.7481698989868164,2.7481698989868164,3.122920036315918,1.4989999532699585,3.122920036315918,1327
2000-04-03,1.998669981956482,1.998669981956482,2.7481698989868164,1.998669981956482,2.7481698989868164,1001
2000-04-10,1.4989999532699585,1.4989999532699585,1.998669981956482,1.4989999532699585,1.998669981956482,5485
2000-04-17,1.249169945716858,1.249169945716858,1.3740899562835693,1.249169945716858,1.3740899562835693,1681
2000-04-24,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.249169945716858,1.249169945716858,1801
2000-05-01,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,801
2000-05-08,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0
2000-05-15,1.998669981956482,1.998669981956482,1.998669981956482,1.8737499713897705,1.8737499713897705,2282
2000-05-22,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,0
2000-05-29,1.4989999532699585,1.4989999532699585,1.998669981956482,1.4989999532699585,1.998669981956482,600
2000-06-05,2.248500108718872,2.248500108718872,2.248500108718872,1.4989999532699585,1.4989999532699585,2535
2000-06-12,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0
2000-06-19,2.8730900287628174,2.8730900287628174,3.4976699352264404,2.248500108718872,2.248500108718872,6636
2000-06-26,2.623260021209717,2.623260021209717,2.8730900287628174,2.623260021209717,2.8730900287628174,80
2000-07-03,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-10,2.498339891433716,2.498339891433716,3.24783992767334,2.498339891433716,2.623260021209717,920
2000-07-17,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-24,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,80
2000-07-31,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,600
2000-08-07,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.498339891433716,2.498339891433716,120
2000-08-14,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,400
2000-08-21,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-28,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,200
2000-09-04,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-11,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,64
2000-09-18,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,700
2000-09-25,3.24783992767334,3.24783992767334,3.24783992767334,2.7481698989868164,2.7481698989868164,40
2000-10-02,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-09,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-16,1.249169945716858,1.249169945716858,2.623260021209717,1.249169945716858,2.248500108718872,6336
2000-10-23,3.122920036315918,3.122920036315918,3.122920036315918,1.249169945716858,1.249169945716858,1609
2000-10-30,2.498339891433716,2.498339891433716,3.122920036315918,1.62391996383667,3.122920036315918,520
2000-11-06,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,64
2000-11-13,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-20,1.62391996383667,1.62391996383667,1.7488399744033813,1.62391996383667,1.7488399744033813,500
2000-11-27,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-12-04,1.249169945716858,1.249169945716858,1.62391996383667,1.249169945716858,1.62391996383667,380
2000-12-11,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,400
2000-12-18,1.4989999532699585,1.4989999532699585,1.8737499713897705,1.249169945716858,1.249169945716858,3290
2000-12-25,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-01,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-08,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-15,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-22,1.249169945716858,1.249169945716858,1.4989999532699585,1.249169945716858,1.4989999532699585,400
2001-01-29,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,600
2001-02-05,1.4989999532699585,1.4989999532699585,1.998669981956482,1.249169945716858,1.249169945716858,620
2001-02-12,1.7488399744033813,1.7488399744033813,1.8737499713897705,1.4989999532699585,1.4989999532699585,160
2001-02-19,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-26,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.7488399744033813,1.7488399744033813,560
2001-03-05,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-12,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-19,1.3740899562835693,1.3740899562835693,1.8737499713897705,1.249169945716858,1.8737499713897705,240
2001-03-26,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0
2001-04-02,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0
2001-04-09,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,200
2001-04-16,1.249169945716858,1.249169945716858,1.3740899562835693,1.249169945716858,1.3740899562835693,268
2001-04-23,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,400
2001-04-30,0.8744199872016907,0.8744199872016907,1.249169945716858,0.8744199872016907,1.249169945716858,560
2001-05-07,0.9993399977684021,0.9993399977684021,0.9993399977684021,0.8744199872016907,0.8744199872016907,12889
2001-05-14,0.8744199872016907,0.8744199872016907,0.9993399977684021,0.8744199872016907,0.9993399977684021,160
2001-05-21,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0
2001-05-28,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0
2001-06-04,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0
2001-06-11,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0.8744199872016907,0
2001-06-18,1.3740899562835693,1.3740899562835693,1.3740899562835693,0.8744199872016907,0.8744199872016907,280
2001-06-25,2.248500108718872,2.248500108718872,2.248500108718872,1.4989999532699585,1.4989999532699585,600
2001-07-02,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0
2001-07-09,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0
2001-07-16,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0
2001-07-23,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,0
2001-07-30,1.7488399744033813,1.7488399744033813,2.248500108718872,1.7488399744033813,2.248500108718872,57
2001-08-06,3.122920036315918,3.122920036315918,3.122920036315918,1.7488399744033813,1.7488399744033813,1057
2001-08-13,2.248500108718872,2.248500108718872,3.122920036315918,2.248500108718872,3.122920036315918,160
2001-08-20,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,2.248500108718872,1441
2001-08-27,1.998669981956482,1.998669981956482,2.248500108718872,1.998669981956482,2.248500108718872,620
2001-09-03,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,2122
