Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPX,SPX,SPX,SPX,SPX,SPX
Date,,,,,,
2000-06-26,2.8730900287628174,2.8730900287628174,2.8730900287628174,2.8730900287628174,2.8730900287628174,0
2000-06-27,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,80
2000-06-28,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-06-29,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-06-30,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-03,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-05,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-06,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-07,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-10,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-11,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,0
2000-07-12,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,40
2000-07-13,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,2.623260021209717,400
2000-07-14,2.498339891433716,2.498339891433716,2.623260021209717,2.498339891433716,2.623260021209717,480
2000-07-17,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-18,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-19,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-20,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-21,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-24,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-25,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-26,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,80
2000-07-27,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-28,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-07-31,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,600
2000-08-01,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-02,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-03,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-04,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-07,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-08,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-09,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,0
2000-08-10,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,120
2000-08-11,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-14,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-15,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,400
2000-08-16,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-17,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-18,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-21,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-22,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-23,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-24,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-25,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-28,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-29,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-30,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-08-31,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-01,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,200
2000-09-05,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-06,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-07,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-08,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-11,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,64
2000-09-12,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-13,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-14,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-15,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-18,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-19,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-20,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-21,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-22,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,700
2000-09-25,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-26,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-27,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,2.7481698989868164,0
2000-09-28,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,40
2000-09-29,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-02,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-03,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-04,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-05,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-06,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-09,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-10,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-11,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-12,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-13,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,3.24783992767334,0
2000-10-16,2.623260021209717,2.623260021209717,2.623260021209717,2.248500108718872,2.248500108718872,2041
2000-10-17,1.998669981956482,1.998669981956482,2.1235899925231934,1.998669981956482,2.1235899925231934,2962
2000-10-18,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,1.998669981956482,0
2000-10-19,1.249169945716858,1.249169945716858,1.62391996383667,1.249169945716858,1.62391996383667,1333
2000-10-20,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2000-10-23,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2000-10-24,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2000-10-25,3.122920036315918,3.122920036315918,3.122920036315918,2.7481698989868164,2.7481698989868164,1609
2000-10-26,3.122920036315918,3.122920036315918,3.122920036315918,3.122920036315918,3.122920036315918,0
2000-10-27,3.122920036315918,3.122920036315918,3.122920036315918,3.122920036315918,3.122920036315918,0
2000-10-30,3.122920036315918,3.122920036315918,3.122920036315918,3.122920036315918,3.122920036315918,0
2000-10-31,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,440
2000-11-01,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-02,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-03,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,2.498339891433716,80
2000-11-06,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,64
2000-11-07,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-08,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-09,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-10,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-13,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-14,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-15,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-16,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-17,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-20,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,120
2000-11-21,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2000-11-22,1.62391996383667,1.62391996383667,1.7488399744033813,1.62391996383667,1.7488399744033813,380
2000-11-24,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-27,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-28,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-29,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-11-30,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-12-01,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-12-04,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-12-05,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,1.62391996383667,0
2000-12-06,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,300
2000-12-07,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,80
2000-12-08,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2000-12-11,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,200
2000-12-12,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,80
2000-12-13,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,120
2000-12-14,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2000-12-15,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2000-12-18,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.249169945716858,1.249169945716858,2209
2000-12-19,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2000-12-20,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2000-12-21,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,280
2000-12-22,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,801
2000-12-26,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2000-12-27,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2000-12-28,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2000-12-29,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-02,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-03,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-04,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-05,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-08,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-09,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-10,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-11,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-12,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-16,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-17,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-18,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-19,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-22,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-01-23,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,400
2001-01-24,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-01-25,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-01-26,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-01-29,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,120
2001-01-30,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-01-31,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-02-01,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-02-02,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,480
2001-02-05,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,0
2001-02-06,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,80
2001-02-07,1.4989999532699585,1.4989999532699585,1.998669981956482,1.249169945716858,1.249169945716858,540
2001-02-08,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-02-09,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-02-12,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-02-13,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,1.4989999532699585,0
2001-02-14,1.7488399744033813,1.7488399744033813,1.8737499713897705,1.7488399744033813,1.8737499713897705,160
2001-02-15,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-16,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-20,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-21,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-22,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-23,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-26,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-27,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-02-28,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-03-01,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,1.7488399744033813,0
2001-03-02,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,560
2001-03-05,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-06,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-07,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-08,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-09,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-12,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-13,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-14,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-15,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-16,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-19,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-20,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-21,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,1.8737499713897705,0
2001-03-22,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,1.249169945716858,200
2001-03-23,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,40
2001-03-26,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,1.3740899562835693,0
